Timestamp: 82901 ms, Roll: -2.86315 rad, Pitch: -0.0583277 rad
Timestamp: 82911 ms, Roll: -2.85828 rad, Pitch: -0.043523 rad
Timestamp: 82921 ms, Roll: -2.86092 rad, Pitch: -0.0466399 rad
Timestamp: 82931 ms, Roll: -2.86566 rad, Pitch: -0.0546374 rad
Timestamp: 82941 ms, Roll: -2.87135 rad, Pitch: -0.0646288 rad
Timestamp: 82951 ms, Roll: -2.86329 rad, Pitch: -0.0695778 rad
Timestamp: 82961 ms, Roll: -2.8552 rad, Pitch: -0.0667799 rad
Timestamp: 82971 ms, Roll: -2.8582 rad, Pitch: -0.0720339 rad
Timestamp: 82981 ms, Roll: -2.86743 rad, Pitch: -0.0630901 rad
Timestamp: 82991 ms, Roll: -2.86581 rad, Pitch: -0.0517729 rad
Timestamp: 83001 ms, Roll: -2.86623 rad, Pitch: -0.045793 rad
Timestamp: 83011 ms, Roll: -2.85808 rad, Pitch: -0.0608662 rad
Timestamp: 83021 ms, Roll: -2.85639 rad, Pitch: -0.0622186 rad
Timestamp: 83031 ms, Roll: -2.86357 rad, Pitch: -0.055036 rad
Timestamp: 83041 ms, Roll: -2.86427 rad, Pitch: -0.0518597 rad
Timestamp: 83051 ms, Roll: -2.87212 rad, Pitch: -0.052991 rad
Timestamp: 83061 ms, Roll: -2.90676 rad, Pitch: -0.0448727 rad
Timestamp: 83071 ms, Roll: -2.87935 rad, Pitch: -0.0416583 rad
Timestamp: 83081 ms, Roll: -2.89489 rad, Pitch: -0.0496107 rad
Timestamp: 83091 ms, Roll: -2.91229 rad, Pitch: -0.051045 rad
Timestamp: 83101 ms, Roll: -2.89788 rad, Pitch: -0.0407175 rad
Timestamp: 83111 ms, Roll: -2.88282 rad, Pitch: -0.0420973 rad
Timestamp: 83121 ms, Roll: -2.85014 rad, Pitch: -0.0561611 rad
Timestamp: 83131 ms, Roll: -2.8479 rad, Pitch: -0.0690953 rad
Timestamp: 83141 ms, Roll: -2.83219 rad, Pitch: -0.0829417 rad
Timestamp: 83151 ms, Roll: -2.80224 rad, Pitch: -0.0777494 rad
Timestamp: 83161 ms, Roll: -2.78528 rad, Pitch: -0.0880275 rad
Timestamp: 83171 ms, Roll: -2.7963 rad, Pitch: -0.0752943 rad
Timestamp: 83181 ms, Roll: -2.77823 rad, Pitch: -0.0881361 rad
Timestamp: 83191 ms, Roll: -2.79941 rad, Pitch: -0.090388 rad
Timestamp: 83201 ms, Roll: -2.82658 rad, Pitch: -0.0792278 rad
Timestamp: 83211 ms, Roll: -2.83207 rad, Pitch: -0.0560264 rad
Timestamp: 83221 ms, Roll: -2.78732 rad, Pitch: -0.0684437 rad
Timestamp: 83231 ms, Roll: -2.77775 rad, Pitch: -0.073461 rad
Timestamp: 83241 ms, Roll: -2.78129 rad, Pitch: -0.0744033 rad
Timestamp: 83251 ms, Roll: -2.78201 rad, Pitch: -0.0686745 rad
Timestamp: 83261 ms, Roll: -2.80113 rad, Pitch: -0.0760633 rad
Timestamp: 83271 ms, Roll: -2.81317 rad, Pitch: -0.0672223 rad
Timestamp: 83281 ms, Roll: -2.81215 rad, Pitch: -0.063806 rad
Timestamp: 83291 ms, Roll: -2.8137 rad, Pitch: -0.0592286 rad
Timestamp: 83301 ms, Roll: -2.81757 rad, Pitch: -0.0646137 rad
Timestamp: 83311 ms, Roll: -2.8221 rad, Pitch: -0.0600933 rad
Timestamp: 83321 ms, Roll: -2.83648 rad, Pitch: -0.0565816 rad
Timestamp: 83331 ms, Roll: -2.81121 rad, Pitch: -0.0625752 rad
Timestamp: 83341 ms, Roll: -2.79176 rad, Pitch: -0.0752188 rad
Timestamp: 83351 ms, Roll: -2.77579 rad, Pitch: -0.0779951 rad
Timestamp: 83361 ms, Roll: -2.79316 rad, Pitch: -0.0792348 rad
Timestamp: 83371 ms, Roll: -2.8082 rad, Pitch: -0.0714943 rad
Timestamp: 83381 ms, Roll: -2.81059 rad, Pitch: -0.0665156 rad
Timestamp: 83391 ms, Roll: -2.80611 rad, Pitch: -0.06756 rad
Timestamp: 83401 ms, Roll: -2.80213 rad, Pitch: -0.0768431 rad
Timestamp: 83411 ms, Roll: -2.80468 rad, Pitch: -0.0767496 rad
Timestamp: 83421 ms, Roll: -2.80718 rad, Pitch: -0.0759026 rad
Timestamp: 83431 ms, Roll: -2.8093 rad, Pitch: -0.0715828 rad
Timestamp: 83441 ms, Roll: -2.81319 rad, Pitch: -0.0690041 rad
Timestamp: 83451 ms, Roll: -2.80908 rad, Pitch: -0.0659896 rad
Timestamp: 83461 ms, Roll: -2.80835 rad, Pitch: -0.0685453 rad
Timestamp: 83471 ms, Roll: -2.81113 rad, Pitch: -0.0662277 rad
Timestamp: 83481 ms, Roll: -2.81532 rad, Pitch: -0.0611679 rad
Timestamp: 83491 ms, Roll: -2.8137 rad, Pitch: -0.0683926 rad
Timestamp: 83501 ms, Roll: -2.81727 rad, Pitch: -0.0691216 rad
Timestamp: 83511 ms, Roll: -2.81569 rad, Pitch: -0.068571 rad
Timestamp: 83521 ms, Roll: -2.81793 rad, Pitch: -0.0725683 rad
Timestamp: 83531 ms, Roll: -2.81306 rad, Pitch: -0.0703365 rad
Timestamp: 83541 ms, Roll: -2.81349 rad, Pitch: -0.0681579 rad
Timestamp: 83551 ms, Roll: -2.81407 rad, Pitch: -0.071929 rad
Timestamp: 83561 ms, Roll: -2.81222 rad, Pitch: -0.0811862 rad
Timestamp: 83571 ms, Roll: -2.81538 rad, Pitch: -0.0774398 rad
Timestamp: 83581 ms, Roll: -2.81315 rad, Pitch: -0.0804687 rad
Timestamp: 83591 ms, Roll: -2.81793 rad, Pitch: -0.0805982 rad
Timestamp: 83601 ms, Roll: -2.81855 rad, Pitch: -0.0746171 rad
Timestamp: 83611 ms, Roll: -2.87081 rad, Pitch: -0.051592 rad
Timestamp: 83621 ms, Roll: -2.83154 rad, Pitch: -0.0717882 rad
Timestamp: 83631 ms, Roll: -2.81541 rad, Pitch: -0.0709761 rad
Timestamp: 83641 ms, Roll: -2.81127 rad, Pitch: -0.074173 rad
Timestamp: 83651 ms, Roll: -2.80492 rad, Pitch: -0.0882569 rad
Timestamp: 83661 ms, Roll: -2.80094 rad, Pitch: -0.0957239 rad
Timestamp: 83671 ms, Roll: -2.80669 rad, Pitch: -0.0976963 rad
Timestamp: 83681 ms, Roll: -2.8151 rad, Pitch: -0.0896804 rad
Timestamp: 83691 ms, Roll: -2.81467 rad, Pitch: -0.0907715 rad
Timestamp: 83701 ms, Roll: -2.81593 rad, Pitch: -0.0875017 rad
Timestamp: 83711 ms, Roll: -2.81759 rad, Pitch: -0.0882608 rad
Timestamp: 83721 ms, Roll: -2.81693 rad, Pitch: -0.0927708 rad
Timestamp: 83731 ms, Roll: -2.8131 rad, Pitch: -0.0880336 rad
Timestamp: 83741 ms, Roll: -2.82143 rad, Pitch: -0.100212 rad
Timestamp: 83751 ms, Roll: -2.81921 rad, Pitch: -0.10124 rad
Timestamp: 83761 ms, Roll: -2.81794 rad, Pitch: -0.0999913 rad
Timestamp: 83771 ms, Roll: -2.81667 rad, Pitch: -0.101048 rad
Timestamp: 83781 ms, Roll: -2.81637 rad, Pitch: -0.102485 rad
Timestamp: 83791 ms, Roll: -2.81762 rad, Pitch: -0.102074 rad
Timestamp: 83801 ms, Roll: -2.82336 rad, Pitch: -0.0989081 rad
Timestamp: 83811 ms, Roll: -2.81984 rad, Pitch: -0.0938752 rad
Timestamp: 83821 ms, Roll: -2.82339 rad, Pitch: -0.0914628 rad
Timestamp: 83831 ms, Roll: -2.82049 rad, Pitch: -0.0994465 rad
Timestamp: 83841 ms, Roll: -2.81444 rad, Pitch: -0.100085 rad
Timestamp: 83851 ms, Roll: -2.8131 rad, Pitch: -0.1001 rad
Timestamp: 83861 ms, Roll: -2.81345 rad, Pitch: -0.0966856 rad
Timestamp: 83871 ms, Roll: -2.81762 rad, Pitch: -0.0990916 rad
Timestamp: 83881 ms, Roll: -2.81921 rad, Pitch: -0.0996147 rad
Timestamp: 83891 ms, Roll: -2.81825 rad, Pitch: -0.0942363 rad
Timestamp: 83901 ms, Roll: -2.81501 rad, Pitch: -0.0964511 rad
Timestamp: 83911 ms, Roll: -2.8179 rad, Pitch: -0.0938147 rad
Timestamp: 83921 ms, Roll: -2.81758 rad, Pitch: -0.0939052 rad
Timestamp: 83931 ms, Roll: -2.82272 rad, Pitch: -0.0967793 rad
Timestamp: 83941 ms, Roll: -2.81825 rad, Pitch: -0.100212 rad
Timestamp: 83951 ms, Roll: -2.81245 rad, Pitch: -0.102304 rad
Timestamp: 83961 ms, Roll: -2.81697 rad, Pitch: -0.100593 rad
Timestamp: 83971 ms, Roll: -2.81631 rad, Pitch: -0.101106 rad
Timestamp: 83981 ms, Roll: -2.82146 rad, Pitch: -0.0987858 rad
Timestamp: 83991 ms, Roll: -2.8137 rad, Pitch: -0.097835 rad
Timestamp: 84001 ms, Roll: -2.81856 rad, Pitch: -0.100753 rad
Timestamp: 84011 ms, Roll: -2.81535 rad, Pitch: -0.102077 rad
Timestamp: 84021 ms, Roll: -2.81176 rad, Pitch: -0.10485 rad
Timestamp: 84031 ms, Roll: -2.81825 rad, Pitch: -0.101528 rad
Timestamp: 84041 ms, Roll: -2.8111 rad, Pitch: -0.102013 rad
Timestamp: 84051 ms, Roll: -2.81302 rad, Pitch: -0.105459 rad
Timestamp: 84061 ms, Roll: -2.82016 rad, Pitch: -0.108615 rad
Timestamp: 84071 ms, Roll: -2.81629 rad, Pitch: -0.111849 rad
Timestamp: 84081 ms, Roll: -2.82497 rad, Pitch: -0.117107 rad
Timestamp: 84091 ms, Roll: -2.81887 rad, Pitch: -0.115733 rad
Timestamp: 84101 ms, Roll: -2.82113 rad, Pitch: -0.122341 rad
Timestamp: 84111 ms, Roll: -2.82145 rad, Pitch: -0.125622 rad
Timestamp: 84121 ms, Roll: -2.81565 rad, Pitch: -0.124778 rad
Timestamp: 84131 ms, Roll: -2.81887 rad, Pitch: -0.127192 rad
Timestamp: 84141 ms, Roll: -2.81952 rad, Pitch: -0.131969 rad
Timestamp: 84151 ms, Roll: -2.82211 rad, Pitch: -0.135236 rad
Timestamp: 84161 ms, Roll: -2.81823 rad, Pitch: -0.140629 rad
Timestamp: 84171 ms, Roll: -2.82144 rad, Pitch: -0.141279 rad
Timestamp: 84181 ms, Roll: -2.82016 rad, Pitch: -0.146244 rad
Timestamp: 84191 ms, Roll: -2.80996 rad, Pitch: -0.139207 rad
Timestamp: 84201 ms, Roll: -2.82706 rad, Pitch: -0.165611 rad
Timestamp: 84211 ms, Roll: -2.82379 rad, Pitch: -0.16108 rad
Timestamp: 84221 ms, Roll: -2.82179 rad, Pitch: -0.145872 rad
Timestamp: 84231 ms, Roll: -2.82863 rad, Pitch: -0.16228 rad
Timestamp: 84241 ms, Roll: -2.82566 rad, Pitch: -0.16806 rad
Timestamp: 84251 ms, Roll: -2.82531 rad, Pitch: -0.173083 rad
Timestamp: 84261 ms, Roll: -2.82697 rad, Pitch: -0.176442 rad
Timestamp: 84271 ms, Roll: -2.82341 rad, Pitch: -0.183563 rad
Timestamp: 84281 ms, Roll: -2.82114 rad, Pitch: -0.192534 rad
Timestamp: 84291 ms, Roll: -2.81887 rad, Pitch: -0.197534 rad
Timestamp: 84301 ms, Roll: -2.82706 rad, Pitch: -0.196746 rad
Timestamp: 84311 ms, Roll: -2.82736 rad, Pitch: -0.201891 rad
Timestamp: 84321 ms, Roll: -2.82178 rad, Pitch: -0.19058 rad
Timestamp: 84331 ms, Roll: -2.82866 rad, Pitch: -0.200768 rad
Timestamp: 84341 ms, Roll: -2.83426 rad, Pitch: -0.212248 rad
Timestamp: 84351 ms, Roll: -2.82714 rad, Pitch: -0.217721 rad
Timestamp: 84361 ms, Roll: -2.82778 rad, Pitch: -0.217301 rad
Timestamp: 84371 ms, Roll: -2.82506 rad, Pitch: -0.223967 rad
Timestamp: 84381 ms, Roll: -2.82704 rad, Pitch: -0.234625 rad
Timestamp: 84391 ms, Roll: -2.81082 rad, Pitch: -0.240323 rad
Timestamp: 84401 ms, Roll: -2.81859 rad, Pitch: -0.267349 rad
Timestamp: 84411 ms, Roll: -2.8267 rad, Pitch: -0.261276 rad
Timestamp: 84421 ms, Roll: -2.84733 rad, Pitch: -0.225314 rad
Timestamp: 84431 ms, Roll: -2.84982 rad, Pitch: -0.206618 rad
Timestamp: 84441 ms, Roll: -2.83845 rad, Pitch: -0.217665 rad
Timestamp: 84451 ms, Roll: -2.82349 rad, Pitch: -0.243793 rad
Timestamp: 84461 ms, Roll: -2.817 rad, Pitch: -0.273875 rad
Timestamp: 84471 ms, Roll: -2.8189 rad, Pitch: -0.288124 rad
Timestamp: 84481 ms, Roll: -2.82304 rad, Pitch: -0.291513 rad
Timestamp: 84491 ms, Roll: -2.82846 rad, Pitch: -0.281504 rad
Timestamp: 84501 ms, Roll: -2.83107 rad, Pitch: -0.265764 rad
Timestamp: 84511 ms, Roll: -2.84453 rad, Pitch: -0.267701 rad
Timestamp: 84521 ms, Roll: -2.84137 rad, Pitch: -0.27477 rad
Timestamp: 84531 ms, Roll: -2.83016 rad, Pitch: -0.283803 rad
Timestamp: 84541 ms, Roll: -2.83619 rad, Pitch: -0.292078 rad
Timestamp: 84551 ms, Roll: -2.82955 rad, Pitch: -0.298836 rad
Timestamp: 84561 ms, Roll: -2.83085 rad, Pitch: -0.304438 rad
Timestamp: 84571 ms, Roll: -2.82949 rad, Pitch: -0.310369 rad
Timestamp: 84581 ms, Roll: -2.83331 rad, Pitch: -0.326444 rad
Timestamp: 84591 ms, Roll: -2.82975 rad, Pitch: -0.323162 rad
Timestamp: 84601 ms, Roll: -2.82458 rad, Pitch: -0.316756 rad
Timestamp: 84611 ms, Roll: -2.83312 rad, Pitch: -0.32889 rad
Timestamp: 84621 ms, Roll: -2.82991 rad, Pitch: -0.339657 rad
Timestamp: 84631 ms, Roll: -2.83285 rad, Pitch: -0.347223 rad
Timestamp: 84641 ms, Roll: -2.82919 rad, Pitch: -0.350355 rad
Timestamp: 84651 ms, Roll: -2.83368 rad, Pitch: -0.353707 rad
Timestamp: 84661 ms, Roll: -2.8349 rad, Pitch: -0.366767 rad
Timestamp: 84671 ms, Roll: -2.83038 rad, Pitch: -0.374672 rad
Timestamp: 84681 ms, Roll: -2.83781 rad, Pitch: -0.379505 rad
Timestamp: 84691 ms, Roll: -2.83392 rad, Pitch: -0.382839 rad
Timestamp: 84701 ms, Roll: -2.83654 rad, Pitch: -0.38563 rad
Timestamp: 84711 ms, Roll: -2.84253 rad, Pitch: -0.388575 rad
Timestamp: 84721 ms, Roll: -2.83851 rad, Pitch: -0.393747 rad
Timestamp: 84731 ms, Roll: -2.83045 rad, Pitch: -0.397405 rad
Timestamp: 84741 ms, Roll: -2.83326 rad, Pitch: -0.409468 rad
Timestamp: 84751 ms, Roll: -2.83396 rad, Pitch: -0.417274 rad
Timestamp: 84761 ms, Roll: -2.83976 rad, Pitch: -0.418057 rad
Timestamp: 84771 ms, Roll: -2.84675 rad, Pitch: -0.425355 rad
Timestamp: 84781 ms, Roll: -2.84803 rad, Pitch: -0.429242 rad
Timestamp: 84791 ms, Roll: -2.84112 rad, Pitch: -0.436397 rad
Timestamp: 84801 ms, Roll: -2.84703 rad, Pitch: -0.429328 rad
Timestamp: 84811 ms, Roll: -2.83151 rad, Pitch: -0.434319 rad
Timestamp: 84821 ms, Roll: -2.83838 rad, Pitch: -0.43755 rad
Timestamp: 84831 ms, Roll: -2.84092 rad, Pitch: -0.44019 rad
Timestamp: 84841 ms, Roll: -2.8366 rad, Pitch: -0.464617 rad
Timestamp: 84851 ms, Roll: -2.83147 rad, Pitch: -0.46728 rad
Timestamp: 84861 ms, Roll: -2.83957 rad, Pitch: -0.472684 rad
Timestamp: 84871 ms, Roll: -2.84992 rad, Pitch: -0.480125 rad
Timestamp: 84881 ms, Roll: -2.86123 rad, Pitch: -0.487563 rad
Timestamp: 84891 ms, Roll: -2.84453 rad, Pitch: -0.484025 rad
Timestamp: 84901 ms, Roll: -2.84511 rad, Pitch: -0.485216 rad
Timestamp: 84911 ms, Roll: -2.84235 rad, Pitch: -0.495932 rad
Timestamp: 84921 ms, Roll: -2.83898 rad, Pitch: -0.502923 rad
Timestamp: 84931 ms, Roll: -2.83811 rad, Pitch: -0.51127 rad
Timestamp: 84941 ms, Roll: -2.83898 rad, Pitch: -0.515733 rad
Timestamp: 84951 ms, Roll: -2.84134 rad, Pitch: -0.526568 rad
Timestamp: 84961 ms, Roll: -2.83892 rad, Pitch: -0.538442 rad
Timestamp: 84971 ms, Roll: -2.85259 rad, Pitch: -0.539743 rad
Timestamp: 84981 ms, Roll: -2.85002 rad, Pitch: -0.532199 rad
Timestamp: 84991 ms, Roll: -2.8524 rad, Pitch: -0.539501 rad
Timestamp: 85001 ms, Roll: -2.8562 rad, Pitch: -0.54086 rad
Timestamp: 85011 ms, Roll: -2.84969 rad, Pitch: -0.542998 rad
Timestamp: 85021 ms, Roll: -2.85304 rad, Pitch: -0.545148 rad
Timestamp: 85031 ms, Roll: -2.84378 rad, Pitch: -0.550391 rad
Timestamp: 85041 ms, Roll: -2.84557 rad, Pitch: -0.555446 rad
Timestamp: 85051 ms, Roll: -2.84811 rad, Pitch: -0.566614 rad
Timestamp: 85061 ms, Roll: -2.84542 rad, Pitch: -0.564297 rad
Timestamp: 85071 ms, Roll: -2.85375 rad, Pitch: -0.570721 rad
Timestamp: 85081 ms, Roll: -2.84913 rad, Pitch: -0.565923 rad
Timestamp: 85091 ms, Roll: -2.84567 rad, Pitch: -0.567118 rad
Timestamp: 85101 ms, Roll: -2.84654 rad, Pitch: -0.566958 rad
Timestamp: 85111 ms, Roll: -2.84777 rad, Pitch: -0.572133 rad
Timestamp: 85121 ms, Roll: -2.8532 rad, Pitch: -0.5701 rad
Timestamp: 85131 ms, Roll: -2.85588 rad, Pitch: -0.575556 rad
Timestamp: 85141 ms, Roll: -2.85221 rad, Pitch: -0.576505 rad
Timestamp: 85151 ms, Roll: -2.84841 rad, Pitch: -0.584137 rad
Timestamp: 85161 ms, Roll: -2.84684 rad, Pitch: -0.585332 rad
Timestamp: 85171 ms, Roll: -2.84241 rad, Pitch: -0.581507 rad
Timestamp: 85181 ms, Roll: -2.84327 rad, Pitch: -0.589591 rad
Timestamp: 85191 ms, Roll: -2.85206 rad, Pitch: -0.590658 rad
Timestamp: 85201 ms, Roll: -2.85048 rad, Pitch: -0.594223 rad
Timestamp: 85211 ms, Roll: -2.85896 rad, Pitch: -0.593178 rad
Timestamp: 85221 ms, Roll: -2.85828 rad, Pitch: -0.588395 rad
Timestamp: 85231 ms, Roll: -2.8578 rad, Pitch: -0.588841 rad
Timestamp: 85241 ms, Roll: -2.8514 rad, Pitch: -0.588404 rad
Timestamp: 85251 ms, Roll: -2.84055 rad, Pitch: -0.587307 rad
Timestamp: 85261 ms, Roll: -2.8466 rad, Pitch: -0.598242 rad
Timestamp: 85271 ms, Roll: -2.84979 rad, Pitch: -0.597749 rad
Timestamp: 85281 ms, Roll: -2.85083 rad, Pitch: -0.597874 rad
Timestamp: 85291 ms, Roll: -2.85629 rad, Pitch: -0.59673 rad
Timestamp: 85301 ms, Roll: -2.85014 rad, Pitch: -0.597298 rad
Timestamp: 85311 ms, Roll: -2.84921 rad, Pitch: -0.59565 rad
Timestamp: 85321 ms, Roll: -2.85554 rad, Pitch: -0.595259 rad
Timestamp: 85331 ms, Roll: -2.85302 rad, Pitch: -0.592282 rad
Timestamp: 85341 ms, Roll: -2.85106 rad, Pitch: -0.595564 rad
Timestamp: 85351 ms, Roll: -2.84425 rad, Pitch: -0.598009 rad
Timestamp: 85361 ms, Roll: -2.84736 rad, Pitch: -0.600685 rad
Timestamp: 85371 ms, Roll: -2.84991 rad, Pitch: -0.602789 rad
Timestamp: 85381 ms, Roll: -2.85302 rad, Pitch: -0.604628 rad
Timestamp: 85391 ms, Roll: -2.85211 rad, Pitch: -0.603123 rad
Timestamp: 85401 ms, Roll: -2.84803 rad, Pitch: -0.601384 rad
Timestamp: 85411 ms, Roll: -2.85631 rad, Pitch: -0.606034 rad
Timestamp: 85421 ms, Roll: -2.85575 rad, Pitch: -0.595435 rad
Timestamp: 85431 ms, Roll: -2.85979 rad, Pitch: -0.602993 rad
Timestamp: 85441 ms, Roll: -2.84736 rad, Pitch: -0.603148 rad
Timestamp: 85451 ms, Roll: -2.84283 rad, Pitch: -0.606731 rad
Timestamp: 85461 ms, Roll: -2.84372 rad, Pitch: -0.610061 rad
Timestamp: 85471 ms, Roll: -2.84676 rad, Pitch: -0.605202 rad
Timestamp: 85481 ms, Roll: -2.85375 rad, Pitch: -0.609468 rad
Timestamp: 85491 ms, Roll: -2.84944 rad, Pitch: -0.611534 rad
Timestamp: 85501 ms, Roll: -2.85458 rad, Pitch: -0.611817 rad
Timestamp: 85511 ms, Roll: -2.85236 rad, Pitch: -0.613307 rad
Timestamp: 85521 ms, Roll: -2.85908 rad, Pitch: -0.615657 rad
Timestamp: 85531 ms, Roll: -2.8568 rad, Pitch: -0.620602 rad
Timestamp: 85541 ms, Roll: -2.85131 rad, Pitch: -0.613326 rad
Timestamp: 85551 ms, Roll: -2.84814 rad, Pitch: -0.612275 rad
Timestamp: 85561 ms, Roll: -2.84201 rad, Pitch: -0.619539 rad
Timestamp: 85571 ms, Roll: -2.84495 rad, Pitch: -0.615621 rad
Timestamp: 85581 ms, Roll: -2.85281 rad, Pitch: -0.621526 rad
Timestamp: 85591 ms, Roll: -2.85297 rad, Pitch: -0.624567 rad
Timestamp: 85601 ms, Roll: -2.85287 rad, Pitch: -0.627218 rad
Timestamp: 85611 ms, Roll: -2.85133 rad, Pitch: -0.626801 rad
Timestamp: 85621 ms, Roll: -2.85785 rad, Pitch: -0.625456 rad
Timestamp: 85631 ms, Roll: -2.84501 rad, Pitch: -0.628142 rad
Timestamp: 85641 ms, Roll: -2.85179 rad, Pitch: -0.622776 rad
Timestamp: 85651 ms, Roll: -2.84528 rad, Pitch: -0.629768 rad
Timestamp: 85661 ms, Roll: -2.84625 rad, Pitch: -0.638221 rad
Timestamp: 85671 ms, Roll: -2.85589 rad, Pitch: -0.635564 rad
Timestamp: 85681 ms, Roll: -2.85645 rad, Pitch: -0.640643 rad
Timestamp: 85691 ms, Roll: -2.85695 rad, Pitch: -0.633093 rad
Timestamp: 85701 ms, Roll: -2.85519 rad, Pitch: -0.636772 rad
Timestamp: 85711 ms, Roll: -2.85398 rad, Pitch: -0.636602 rad
Timestamp: 85721 ms, Roll: -2.85526 rad, Pitch: -0.633237 rad
Timestamp: 85731 ms, Roll: -2.85158 rad, Pitch: -0.641112 rad
Timestamp: 85741 ms, Roll: -2.8566 rad, Pitch: -0.639321 rad
Timestamp: 85751 ms, Roll: -2.85002 rad, Pitch: -0.635524 rad
Timestamp: 85761 ms, Roll: -2.84885 rad, Pitch: -0.642448 rad
Timestamp: 85771 ms, Roll: -2.85442 rad, Pitch: -0.647683 rad
Timestamp: 85781 ms, Roll: -2.8568 rad, Pitch: -0.643262 rad
Timestamp: 85791 ms, Roll: -2.86243 rad, Pitch: -0.645851 rad
Timestamp: 85801 ms, Roll: -2.85739 rad, Pitch: -0.640406 rad
Timestamp: 85811 ms, Roll: -2.85158 rad, Pitch: -0.637881 rad
Timestamp: 85821 ms, Roll: -2.84966 rad, Pitch: -0.636654 rad
Timestamp: 85831 ms, Roll: -2.85547 rad, Pitch: -0.639622 rad
Timestamp: 85841 ms, Roll: -2.8573 rad, Pitch: -0.641384 rad
Timestamp: 85851 ms, Roll: -2.84688 rad, Pitch: -0.648739 rad
Timestamp: 85861 ms, Roll: -2.86001 rad, Pitch: -0.643106 rad
Timestamp: 85871 ms, Roll: -2.85861 rad, Pitch: -0.647041 rad
Timestamp: 85881 ms, Roll: -2.84699 rad, Pitch: -0.647453 rad
Timestamp: 85891 ms, Roll: -2.85625 rad, Pitch: -0.6407 rad
Timestamp: 85901 ms, Roll: -2.85469 rad, Pitch: -0.645915 rad
Timestamp: 85911 ms, Roll: -2.85701 rad, Pitch: -0.643192 rad
Timestamp: 85921 ms, Roll: -2.85407 rad, Pitch: -0.646674 rad
Timestamp: 85931 ms, Roll: -2.85168 rad, Pitch: -0.642362 rad
Timestamp: 85941 ms, Roll: -2.85469 rad, Pitch: -0.639496 rad
Timestamp: 85951 ms, Roll: -2.85689 rad, Pitch: -0.643122 rad
Timestamp: 85961 ms, Roll: -2.85795 rad, Pitch: -0.639772 rad
Timestamp: 85971 ms, Roll: -2.85554 rad, Pitch: -0.641853 rad
Timestamp: 85981 ms, Roll: -2.85217 rad, Pitch: -0.64208 rad
Timestamp: 85991 ms, Roll: -2.8475 rad, Pitch: -0.64088 rad
Timestamp: 86001 ms, Roll: -2.84811 rad, Pitch: -0.641848 rad
Timestamp: 86011 ms, Roll: -2.8561 rad, Pitch: -0.639613 rad
Timestamp: 86021 ms, Roll: -2.85314 rad, Pitch: -0.641512 rad
Timestamp: 86031 ms, Roll: -2.85938 rad, Pitch: -0.633951 rad
Timestamp: 86041 ms, Roll: -2.85291 rad, Pitch: -0.64961 rad
Timestamp: 86051 ms, Roll: -2.85242 rad, Pitch: -0.642666 rad
Timestamp: 86061 ms, Roll: -2.85327 rad, Pitch: -0.64261 rad
Timestamp: 86071 ms, Roll: -2.85194 rad, Pitch: -0.63973 rad
Timestamp: 86081 ms, Roll: -2.8542 rad, Pitch: -0.640591 rad
Timestamp: 86091 ms, Roll: -2.85194 rad, Pitch: -0.64535 rad
Timestamp: 86101 ms, Roll: -2.8566 rad, Pitch: -0.639321 rad
Timestamp: 86111 ms, Roll: -2.85314 rad, Pitch: -0.643119 rad
Timestamp: 86121 ms, Roll: -2.85483 rad, Pitch: -0.644616 rad
Timestamp: 86131 ms, Roll: -2.85589 rad, Pitch: -0.645286 rad
Timestamp: 86141 ms, Roll: -2.8461 rad, Pitch: -0.640933 rad
Timestamp: 86151 ms, Roll: -2.85265 rad, Pitch: -0.645794 rad
Timestamp: 86161 ms, Roll: -2.85865 rad, Pitch: -0.645844 rad
Timestamp: 86171 ms, Roll: -2.85775 rad, Pitch: -0.651095 rad
Timestamp: 86181 ms, Roll: -2.85314 rad, Pitch: -0.643921 rad
Timestamp: 86191 ms, Roll: -2.85145 rad, Pitch: -0.645623 rad
Timestamp: 86201 ms, Roll: -2.84786 rad, Pitch: -0.64191 rad
Timestamp: 86211 ms, Roll: -2.85194 rad, Pitch: -0.648541 rad
Timestamp: 86221 ms, Roll: -2.85704 rad, Pitch: -0.647455 rad
Timestamp: 86231 ms, Roll: -2.85327 rad, Pitch: -0.64422 rad
Timestamp: 86241 ms, Roll: -2.8542 rad, Pitch: -0.642194 rad
Timestamp: 86251 ms, Roll: -2.85314 rad, Pitch: -0.637478 rad
Timestamp: 86261 ms, Roll: -2.85301 rad, Pitch: -0.642824 rad
Timestamp: 86271 ms, Roll: -2.859 rad, Pitch: -0.644468 rad
Timestamp: 86281 ms, Roll: -2.85086 rad, Pitch: -0.646284 rad
Timestamp: 86291 ms, Roll: -2.85469 rad, Pitch: -0.642713 rad
Timestamp: 86301 ms, Roll: -2.85242 rad, Pitch: -0.64347 rad
Timestamp: 86311 ms, Roll: -2.85219 rad, Pitch: -0.649175 rad
Timestamp: 86321 ms, Roll: -2.85575 rad, Pitch: -0.641789 rad
Timestamp: 86331 ms, Roll: -2.8573 rad, Pitch: -0.640583 rad
Timestamp: 86341 ms, Roll: -2.84929 rad, Pitch: -0.64267 rad
Timestamp: 86351 ms, Roll: -2.8585 rad, Pitch: -0.64075 rad
Timestamp: 86361 ms, Roll: -2.84584 rad, Pitch: -0.64019 rad
